# wavelength, intensity
6.955551350649350297e+02 1.245124254929095059e+03
6.961702194805194495e+02 1.248119065003751530e+03
6.967853038961038692e+02 1.253051895575734079e+03
6.974003883116882889e+02 1.257694270462506211e+03
6.980154727272727087e+02 1.261114570311644684e+03
6.986305571428571284e+02 1.272600130181455825e+03
6.992456415584415481e+02 1.276673912005384636e+03
6.998607259740259678e+02 1.282165941627719349e+03
7.004758103896103876e+02 1.282825576976188586e+03
7.010908948051948073e+02 1.290162464131252136e+03
7.017059792207792270e+02 1.291059028644769796e+03
7.023210636363636468e+02 1.295695661621734644e+03
7.029361480519480665e+02 1.300592258155215404e+03
7.035512324675323725e+02 1.304324067325135275e+03
7.041663168831169060e+02 1.304010418671895877e+03
7.047814012987012120e+02 1.307088821487874611e+03
7.053964857142857454e+02 1.307575540103172216e+03
7.060115701298700515e+02 1.311813505116763736e+03
7.066266545454545849e+02 1.308493352716618574e+03
7.072417389610388909e+02 1.306326927673595037e+03
7.078568233766234243e+02 1.304815077518482212e+03
7.084719077922077304e+02 1.305345793891858648e+03
7.090869922077922638e+02 1.303290195419359179e+03
7.097020766233765698e+02 1.301234596946860393e+03
7.103171610389611033e+02 1.303817854068302950e+03
7.109322454545454093e+02 1.308069687958448185e+03
7.115473298701299427e+02 1.315915409102988860e+03
7.121624142857142488e+02 1.324048061111770721e+03
7.127774987012986685e+02 1.333911777830325263e+03
7.133925831168830882e+02 1.337818939839216455e+03
7.140076675324675080e+02 1.345436151616702546e+03
7.146227519480519277e+02 1.347477774210929056e+03
7.152378363636363474e+02 1.349767199051038233e+03
7.158529207792207671e+02 1.351055368911594996e+03
7.164680051948051869e+02 1.355120876191531352e+03
7.170830896103896066e+02 1.358583512995770207e+03
7.176981740259740263e+02 1.355966440436175844e+03
7.183132584415584461e+02 1.357982055526473459e+03
7.189283428571428658e+02 1.358892780863626058e+03
7.195434272727272855e+02 1.353687045032052993e+03
7.201585116883115916e+02 1.350856533568073473e+03
7.207735961038961250e+02 1.350536006382532833e+03
7.213886805194804310e+02 1.346736115280850072e+03
7.220037649350649644e+02 1.349124562693870757e+03
7.226188493506492705e+02 1.346012249241967993e+03
7.232339337662338039e+02 1.343176103896532368e+03
7.238490181818181100e+02 1.340974989296890271e+03
7.244641025974026434e+02 1.339501896345156638e+03
7.250791870129869494e+02 1.335992736858452417e+03
7.256942714285714828e+02 1.332884532728579416e+03
7.263093558441557889e+02 1.333333758609499455e+03
7.269244402597403223e+02 1.333228243883434288e+03
7.275395246753246283e+02 1.328182986755604361e+03
7.281546090909091618e+02 1.323154184722567607e+03
7.287696935064934678e+02 1.318631958121048228e+03
7.293847779220778875e+02 1.320928978767771241e+03
7.299998623376623073e+02 1.317034788678462292e+03
